song_name,name,song_id,cluster
Death of a Bachelor,Panic! At The Disco,1BECwm5qkaBwlbfo4kpYx8,1
The Dark End of the Street,James Carr,7GykWKpUdiwoYLCACCpmjp,0
Bang Bang You're Dead,Dirty Pretty Things,0fiB5cRA2lngpF06X1Ou4u,2
The Only Way Is Up,Yazz,5nlwajOutaUfiSayarrZTy,2
Smoke On The Water - Remastered 2012,Deep Purple,5MMnwYs0hIxkENRsbkWJ2G,1
The Longest Time,Billy Joel,3YhcVZIWyakQSTUJD1YMt4,1
Homeward Bound,Simon & Garfunkel,2GnfoZFhajDNhRsWJNMCUB,0
My Guy,Mary Wells,4591VqUIXysNlmI5NcAIUd,2
In Christ Alone - Live,Passion,6aRwLqDf1bN3lI2gMd6wXp,2
In Christ Alone - Live,Kristian Stanfill,6aRwLqDf1bN3lI2gMd6wXp,2
Eat To The Beat - Remastered,Blondie,5BGe10814OCOZETVs8bMz9,2
"Runaway Child, Running Wild",The Temptations,6S2ymH4KyyEHpet5mJJpw3,3
Fake Plastic Trees,Radiohead,045sp2JToyTaaKyXkGejPy,1
The Show Must Go On - Remastered 2011,Queen,7ofV2J7Ndzo2s5NBEgfpxl,3
Everything About You,Ugly Kid Joe,3YgkTpILtOWngT7PVHg8kO,1
Peter Gunn,Henry Mancini,3RRdmSE4Vytb60hakTWNb3,4
Your Day Will Come,CousteauX,6IsiQGePmMq2tHFS1e9FAf,0
The Boy with the Thorn in His Side - 2011 Remaster,The Smiths,6s1lXoCa6EmIGnr0GrwcJp,2
Diamonds on the Soles of Her Shoes,Paul Simon,71GvlH0VdeClloLIkHrAVu,0
One Of Us,ABBA,1MTF3KweV9ntqiOeP5KWt5,2
U Got the Look,Prince,2X6okzhnNPSzh9yxDMHHe3,2
Burnt Sugar Is So Bitter,Elvis Costello & The Imposters,5QZ18HucVhSdFgGo0bXu9s,3
Getting into Something - 2016 Remastered,Alison Moyet,5fEL14y849XhDZoGIY8c4e,2
Cruel,St. Vincent,3j5DVpcCELigVZrmwGOw3X,1
Sonnet,The Verve,6OgWHP8rRXiq7VMaryVaVo,1
Pretty Green - Remastered,The Jam,5EdfFA8R8lojKwi8ZgxpSS,1
(The Angels Wanna Wear My) Red Shoes,Elvis Costello,3OlCarUc8PPN86DVuokAMp,1
All Together Now,The Farm,55EIijuQ2fNIbgYkMWIWGd,1
Ghost Riders in the Sky,Vaughn Monroe,5HoLn7ss8orXdwvqKcNkms,4
Cold Hard Bitch,Jet,5u6fnmRO5V0PTl5M2Eekeu,1
Tear Off Your Own Head (It's A Doll Revolution),The Bangles,5D0OIbK1KhdlvlrFlkXsFa,2
Quicksand - Standard Version,La Roux,6hVPqxsb9EmuXJ3osbNGQa,3
The Stars And Stripes Forever,John Philip Sousa,2leihDyWesPl6dwa1Yql5T,0
The Stars And Stripes Forever,The Band Of The Grenadier Guards,2leihDyWesPl6dwa1Yql5T,0
The Stars And Stripes Forever,Rodney Bashford,2leihDyWesPl6dwa1Yql5T,0
Stupid Thing,Aimee Mann,2840LlOLRXkofANf1o6Cbd,2
Lamplight,David Essex,12iZEKAuSuJBnS8kMxQhL1,4
Partyman,Prince,1Wn5LO7y9CLW0lHf2hNt8k,2
Naked In The City Again,Hot Hot Heat,69eLEl8ubDXxC7iCZdh50t,2
Charlie Big Potato,Skunk Anansie,7Bf0RPsldDH7jVi9H3wODv,2
Same Jeans,The View,5aUwnYLjQD7OfLMJDWSnsT,1
Flowers In The Rain - 2007 Remaster - Mono,The Move,4rJmqbRk5uPYg0AY88fVkk,2
Beautiful Noise,Neil Diamond,3twVQ7o8aw8SmAwqMcm1fZ,2
God - Remastered 2010,John Lennon,7kipZd4tWx6Mu8kBgB2Z2r,4
Life Goes On,The Damned,5fHTdGsnnj0minXaTKAdFV,1
We Got the Neutron Bomb,The Weirdos,7zEKnYv7gF9oPBoDz5qYOg,2
Pull the Wires from the Wall,The Delgados,4LNnxQuLD5TyoU0ysnnws9,1
Pride (In The Name Of Love),U2,24rv66H94QGVqIXHjA3kn6,1
Let's Do It (Let's Fall in Love) (with The Dorsey Brothers),Bing Crosby,2Zmr420h3ZXICEyXDkp44Q,0
Let's Do It (Let's Fall in Love) (with The Dorsey Brothers),The Dorsey Brothers,2Zmr420h3ZXICEyXDkp44Q,0
Blackstar (feat. Anna Calvi),Jherek Bischoff,60MAXgRLyMoXy6eAvSk0Da,4
Blackstar (feat. Anna Calvi),Amanda Palmer,60MAXgRLyMoXy6eAvSk0Da,4
Blackstar (feat. Anna Calvi),Anna Calvi,60MAXgRLyMoXy6eAvSk0Da,4
Na Na Hey Hey (Kiss Him Goodbye),Bananarama,5QJRSzeYasA7ATaHkczXdy,2
Wedding Bells Blues,Laura Nyro,12Y4cfgtlU81OAHXbzde32,4
The Lion Sleeps Tonight (Wimoweh),The Tokens,2QbSGkb3TgghEHpjKCsznm,0
Alley Oop,The Hollywood Argyles,5zSaNRRrhmn60aZFGYa76b,0
The Sideboard Song (Got My Beer In The Sideboard Here),Chas & Dave,6c4KEfRpNkMONCcru4IWpM,2
Queen of the Underground,Flunk,3RuWfEaCNaU63WnRqmZbNi,3
Twist and Shout,Deacon Blue,5AgkbKnOHtIvnu3BSFKxr7,2
Forget You,CeeLo Green,6zKMARmU2Ue50cucKnIUR6,1
Just One Look,Doris Troy,0ZpkiJKSJuHflTZwhEAqUG,2
Empire State Of Mind,JAY-Z,2igwFfvr1OAGX9SKDCPBwO,2
Empire State Of Mind,Alicia Keys,2igwFfvr1OAGX9SKDCPBwO,2
"Lipstick, Powder and Paint",Big Joe Turner,5ynwsMeLfSGUYHId1tsnxq,0
Thunder Road,Bruce Springsteen,556BL7XJ7PFXX8r3ozKYVa,0
I'm Not Okay (I Promise),My Chemical Romance,7lRlq939cDG4SzWOF4VAnd,2
Queen Bitch - 2015 Remaster,David Bowie,2RDXq7AwoEpvrjsXe4zlUc,1
I Hear A Symphony,The Supremes,27ZD9nMLhk3MhENP24TM3n,0
Bennie And The Jets - Remastered 2014,Elton John,1MfoBTOChu8cUZqYcqEiw9,1
Hung Up On A Dream - Mono Version,The Zombies,0kmVqupNPbC7H70r84UAOL,1
"Give, Give, Give Me More, More, More",The Wonder Stuff,6PRZlVD8Et5sI2VgRBKvN5,1
The Distance,CAKE,0fsz7tJ7UKXT9hliLfO7aE,3
You Do (Full Length),McAlmont & Butler,4FQB8HM30BY0nXbjfu8F4K,0
Bad,Michael Jackson,3FvQH46A4B37eNHjooIXcu,2
A Forest,The Cure,4KvS9LigAgTqurBF9qBCZB,1
Goldfinger,Shirley Bassey,2M2ulwyxLci2zBacYY8bjs,1
Love Like Blood,Killing Joke,1zkQJfNo2KpqqCKOOvWPF4,3
Lover Man,The Communards,2Es4GV0eiqnsp5p5iZrLk0,0
Sad and Blue,Primal Scream,6mEAZmyblgm84MB9KPH713,1
7,Prince,04MjaNej8XUHI8jbz2THez,2
Skin,Rag'n'Bone Man,6y2Kaz9QI01XBKJ8mTb7Pf,1
Back To Black,Amy Winehouse,3Fr5cZ8rAieKLOEcdjRaqB,2
My Cherie Amour,Stevie Wonder,0AUVZkD2L3FdrGzAnrHod2,2
I Got Rhythm,Ethel Waters,3Jab5ZvO3dQhdh3KIvl4m0,0
"John, I'm Only Dancing - Original Single Version, 2012 Remaster",David Bowie,6HnFPoxGjTsXe9AZO4rrvd,3
Horse To The Water,Jools Holland,5d4s9ZtVK61HcaxLAFoOpa,3
Horse To The Water,George Harrison,5d4s9ZtVK61HcaxLAFoOpa,3
"Girl, You'll Be A Woman Soon",Neil Diamond,1BmVQ5RGqqtF5cnsv6cQYu,2
Hey! Bo Diddley,Bo Diddley,1eBPO1VxD6g8WcwwGHnAX9,3
Poisoning Pigeons In The Park,Tom Lehrer,7H0jIUODtIFpT3ttDU14qR,0
Swan Lake: Dance of the Swans,Pyotr Ilyich Tchaikovsky,6EcMUW8LHYdt37THskF5cR,4
Big Time Sensuality,Björk,00OPamokUtsnLT7Foo5ekf,3
Shut Up,Madness,4M8T05XV9qVuRWyTIJSQUD,3
The Miracle - Remastered 2011,Queen,625y4LM6vsi4oeZDdXxXW1,1
Love Has Passed Away,The Supernaturals,3dyqMmCq8OynHJCQNTSV3U,1
Goodbye Cruel World,Shakespears Sister,7MYgVpPahZyfbrDTvLFdPt,2
Way Down,Elvis Presley,1Ya87xcJInskhE5joOq9tP,1
Loose Fit,Happy Mondays,6GMJZexPddSAgJu0qp76UE,3
The Beigeness,Kae Tempest,0Gm8b2S6XNNL79SPIxlsVN,1
Whatever You Want,Status Quo,2kUzt5LsTUR0ggquP7O3eN,0
Disillusion,Badly Drawn Boy,1DcIG72ZNjlyfSv1jJP94x,2
King Of The Mountain,Kate Bush,7u62wiKKB55AAbHjJa5RPV,2
Hold Me Now,Thompson Twins,1B1Y52ftMyCmgjPsEMQDqq,0
For No One - Remastered,The Beatles,19aATlcb67bbIdjcMA0rOa,4
The Way You Name Your Ship,Gogol Bordello,67Fxf8FODgQEI4DU0X0YGH,2
Chase The Devil,Max Romeo,6KGggJ08SRmMuJojRYM4Lv,1
Chase The Devil,The Upsetters,6KGggJ08SRmMuJojRYM4Lv,1
From Head To Toe,Elvis Costello & The Attractions,0VqeY5JuO5hVK12GSOBoZs,1
Wake Up - 2001 Remaster,XTC,0XdfHGpi0C4ziLqTx2wAOs,3
One More Chance - 2001 Remaster,Pet Shop Boys,6BOe4q0LvZ8IAh8KDiy6xc,2
Cartoon Dad,Jim Bob,0RHcIZeTpLhRb0LRb5VQG9,2
I'll Be There,The Jackson 5,5RdhBLmB4DyFHLglRrfx63,0
The Sound of Silence,Disturbed,1Cj2vqUwlJVG27gJrun92y,4
English Rose - 1997 Remaster,The Jam,2R5zO3Zi0Of0v1DyxusWbk,0
Iris,The Goo Goo Dolls,6Qyc6fS4DsZjB2mRW9DsQs,3
Hot Rod Race,Arkie Shibley and his Mountain Dew Boys,3slVZYvugeoUgbb4Os0G7l,0
Losing Grip,Avril Lavigne,2LA4v20vokK9Uaj7WEEMaf,3
He's On The Phone,Saint Etienne,14WnjJwEgk7NtLtF02hqn2,2
Up Above My Head I Hear Music in the Air,Sister Rosetta Tharpe,300zQeFFTAnuxUgIrEnu7A,0
On And On And On,ABBA,7qzcLl2lTz4J4GYheVAH4h,2
The Cat Crept In,Mud,0JV0C32gjsh5nUUt5dYCe9,2
God Part II,U2,2Hm0wXOIwKWN8e4zxj6MVa,1
Lovestruck - 2010 Remaster,Madness,3SeJUatQhaardGhNNytQ6C,3
I Just Want People To Like Me,Robbie Williams,4OYWw7x3ZIE4GTdDFcXkj2,2
Natasha You're a Smasha (But You're Working for Russia) - New Recording,John Otway,2D7itx8O11ceH7yseix0ob,3
Natasha You're a Smasha (But You're Working for Russia) - New Recording,Wild Willy Barrett,2D7itx8O11ceH7yseix0ob,3
Hold on to Your Friends,Morrissey,09j3qlROInjMlTt5ZHBYv1,2
Arnold Layne - 2016 Remastered Version,Pink Floyd,5mLqzw5DrimhI3qpnaKd7M,1
Ironmasters,The Men They Couldn't Hang,3wv4sNNuHnd3NMCHx9EsqL,1
Don't Get Me Wrong - 2007 Remaster,Pretenders,6Wiamk8BAAP50gAAJopsy2,1
Music Was Saved,Starsailor,11KX6AXEBlCOY2Cj1s0XMC,1
Sad But True,Metallica,1PhLYngBKbeDtdmDzCg3Pb,2
28 Butts,Little Jackie,4iFNMdPg2GniF9375YK2Cl,3
Why Can't We Be Friends?,War,4a3nXO2MkCtHwYIR5VZsrB,2
Do The Strand,Roxy Music,1A0W57IYYJh0i8G9SNuuBk,1
Glass Onion - Remastered,The Beatles,0cnV4ZVEMIXwWYADBGr2Yk,3
Teenage Angst,Placebo,4KY4z60vHHJeP1bkU97FKl,2
They're Here,EMF,5OE53mTPP2inhDXMRPyCpk,1
Don't Bring Me Down,Electric Light Orchestra,72ahyckBJfTigJCFCviVN7,1
As Tears Go By,Marianne Faithfull,2EYXCRp63iQdmeKHXN8Rrg,1
Rubber Biscuit,The Chips,7jKCOSgtUxOSQLSk9Mk4aU,0
Formed a Band,Art Brut,0ct4ws55SFBY6BcrEfTdz4,3
Excites Me,LIFE,5Ox4JiNG8YP1pD9r0HRzB3,1
"21 Hungarian Dances, WoO 1: No. 5, Allegro in F-Sharp Minor",Johannes Brahms,3ltJphxXAd4NLvv8VkdxcH,4
"21 Hungarian Dances, WoO 1: No. 5, Allegro in F-Sharp Minor",David Parry,3ltJphxXAd4NLvv8VkdxcH,4
"21 Hungarian Dances, WoO 1: No. 5, Allegro in F-Sharp Minor",London Philharmonic Orchestra,3ltJphxXAd4NLvv8VkdxcH,4
One Caress,Depeche Mode,5EzNdszibI9d4ZMMaRzKuk,4
Mannish Boy,Muddy Waters,5ImiwdUnR2oVxi3EyicRac,0
Up on the Roof - Single Version; 2017 Remaster,The Drifters,4CB8JvZ9CZpvfS5O1Kh8st,0
Wedding Bell Blues - Laura Nyro Cover,The 5th Dimension,0bzNvVatHKKtAudmRvar8J,3
Genetic Engineering,Orchestral Manoeuvres In The Dark,6Unosw80CJYkghy6EaikMw,2
Wages Day,Deacon Blue,0B9FCTIx0CpDACw86RtiUH,1
"Caroline, No - Mono",The Beach Boys,5RSQKtG1KNwrzFMEePpjt6,4
Got My Mind Set On You - Remastered 2004,George Harrison,3OeUlriM0EZHdWleJtjoVr,1
Nothing Lasts Forever,Echo & the Bunnymen,3Uak0iLLVyShZIfW6qPAg8,1
September In The Rain,Dinah Washington,2RXx32vl4Cjx2CSJqkvWiA,1
Fugitive - Richard X Extended Mix; 2017 Remaster,Pet Shop Boys,58D7uHLsXZHfiOs1JvpyoS,3
Fugitive - Richard X Extended Mix; 2017 Remaster,Richard x,58D7uHLsXZHfiOs1JvpyoS,3
A Happy Place,Katie Melua,1fF7JDitCbYE64tN8pbNlD,2
Solsbury Hill,Peter Gabriel,6vZZtivPrtpggT5SSXsYTy,2
Istanbul (Not Constantinople),They Might Be Giants,63vL5oxWrlvaJ0ayNaQnbX,3
Villiers Terrace,Echo & the Bunnymen,0IfV6HVhaHQBfAjr2LrYMD,1
Daddy Cool,Boney M.,3WMbD1OyfKuwWDWMNbPQ4g,3
Sweet Virginia,The Rolling Stones,5kg6Ne9iG1QabRQxEUSIKK,2
"Pure Imagination - From ""Willy Wonka & The Chocolate Factory"" Soundtrack",Gene Wilder,4f4HLo6L9CJNhD4mEYxrCL,4
The Word - Remastered,The Beatles,0n67BsXsRpWzajcqPTrgke,1
The Glory of Love,The Five Keys,3k3pW5FC4vEUQF0v6KYe6Y,4
The Show Must Go On,Marisha Wallace,1YDCNPkEyUSm2hHB7UHBU0,3
The Show Must Go On,Michael Ball,1YDCNPkEyUSm2hHB7UHBU0,3
Should I Stay or Should I Go - Remastered,The Clash,3v8PlUFGQQDBIk1J86waCo,1
"Say Hello, Wave Goodbye - 7"" Single Version",Soft Cell,4H3RNIn5KIvDbJrc4EIzvt,1
Country House - 2012 Remaster,Blur,6L4fEE9awoUnSEy1bmQebb,2
Spiritwalker,The Cult,70kbOa7Yl13KOiYJilIHVW,1
Tequila (Original),The Champs,14bUqUj1EUnQabWeAqnj39,2
Baby I'm Broken,The Record Company,64qaS0duWshXTdSos3GWVz,2
Goodnight Girl,Wet Wet Wet,7GZim9NjDWBBzSOIqSd0Hp,0
One Kiss Don't Make a Summer,Lucky Soul,7vAUCukVGiRU6BDHScBv0o,2
(You Make Me Feel Like) A Natural Woman,Aretha Franklin,5K09WxKdlkroDyEVyOSySy,0
Cecilia,Simon & Garfunkel,3k4EYD5iWAMHvRDeJuo9uh,1
Painter Man,Boney M.,3ur9HJ52mK2QuWZ08LCZh9,1
Praise You - Radio Edit,Fatboy Slim,2tn9zXqIZJbgL1swqwOktz,1
Nobody's Baby Now - 2011 Remastered Version,Nick Cave & The Bad Seeds,590TNFU9D5DHHgvsQfQCH3,1
Your Arse My Place,Elastica,2VCJVN7TitW00jY2Oo4iJn,2
Refugees,The Tears,6GFsbnC09u28vIuLrcg9PP,1
Can't Get Used to Losing You,Andy Williams,2U0nKiD5JIHI2eRVxaz38d,0
Bodies,Robbie Williams,75SMxaQ5gYrM8hoGQbwcNi,3
Stay on These Roads,a-ha,5PPlx2eDHfyus5LcmYZhov,2
Slow Burn,David Bowie,7wZXt4jyBbqvtC5wux7eZv,2
Money's Too Tight (To Mention) - 2008 Remaster,Simply Red,1thEfgWJYjfTzBKxoLYY0G,3
Infected,The The,7mqRfGV4RarfX8Pgl5BIqT,1
The Logical Song - Remastered 2010,Supertramp,6mHOcVtsHLMuesJkswc0GZ,3
Puttin' on the Ritz,Harry Richman,7srH1NtP6TG7kVx6z8ONFV,4
I'm Glad That We Broke Up,Du Blonde,65L4dy4ggpB1z9jmr1zJQr,2
I'm Glad That We Broke Up,Ezra Furman,65L4dy4ggpB1z9jmr1zJQr,2
When Smokey Sings,ABC,4EEI0LQLYddKqvQ3dfc3WR,2
5-10-15 Hours,Ruth Brown,0w20j6tOA22U8Q8brOysGK,0
Istanbul (Not Constantinople),The Four Lads,1HKcy2OX5u86O9M1AOCNDE,0
Ball the Wall,Professor Longhair,4ATcOZ2wutgxs4Fuwa6A9B,0
Pure & Simple,Hear'Say,1hyEoJnQvkAyEJpxuOZ6C0,3
Your Ghost,Jim Bob,0O3nNjaduhAg9JpufstOnF,0
Pipes Of Peace,Paul McCartney,6p9fFyXAInPJerASNZmtXa,3
Got To Get You Into My Life - Remastered,The Beatles,2qcQSnkcOivjyAAVZoQDVh,1
"Bewitched, Bothered and Bewildered",Doris Day,0m4Ka878HsCzbypCAxLQWG,0
"Bewitched, Bothered and Bewildered",John Rarig,0m4Ka878HsCzbypCAxLQWG,0
"Bewitched, Bothered and Bewildered",The Mellomen,0m4Ka878HsCzbypCAxLQWG,0
Hello - Turn Your Radio On,Shakespears Sister,28CbxqvoML43nJMU68VPx1,4
Romeo And Juliet,Dire Straits,0PNt5WTw092eED0ru9SuIp,0
Be Thankful for What You Got,William DeVaughn,5wxN4l2il4q8Xj1kADySiM,1
Crown Imperial,William Walton,3e4J3V9c1qRyJufDHPuPVa,0
Crown Imperial,English Northern Philharmonia,3e4J3V9c1qRyJufDHPuPVa,0
Crown Imperial,Paul Daniel,3e4J3V9c1qRyJufDHPuPVa,0
Babyface,U2,0eF801IbnGoiHMlGjaLlZ0,3
The Last of the Famous International Playboys - 2010 Remaster,Morrissey,6162MRbYpLu1ZJHe7zHh8H,2
Madame rêve,Alain Bashung,2aQJPmRgbbqMHpv4W2yvWX,0
50 Ways to Leave Your Lover,Paul Simon,6Qb7gtV6Q4MnUjSbkFcopl,2
Electricity,Suede,2m0GBbBNPLsrnPxUAgohrV,3
Avenues And Alleyways,Tony Christie,5kESsud63vdE4uOkBzJBGx,1
Walk Tall,Val Doonican,5xT1sBdqUp4U391rvl7mYX,0
The Idol - Pt. 1,Marc Almond,7y2ibUUGafv4s2ifTRi7Vl,2
Fire,The Crazy World Of Arthur Brown,5PvgPZHzuw28w8NmyVTMFI,3
One To Another,The Charlatans,5nvy5ir4RWTgI4hC8dnsQP,2
Tell Laura I Love Her,Ray Peterson,1EwpgXlVIzs1E7XBZoRVQl,0
What's the Life of a Man (Any More Than a Leaf?),Bellowhead,3wu9x40Z7To3mH5Ad8D6BP,4
Something - Remastered,The Beatles,7oSUp4yZ0FbuSvVmCxH2ty,1
Seven Drunken Nights,The Dubliners,2fzkRCysvV9LYgt2yNxYl5,0
Another Suitcase In Another Hall,Andrew Lloyd Webber,6ydgbEzG8SoMjdvePr5vpe,0
Another Suitcase In Another Hall,Barbara Dickson,6ydgbEzG8SoMjdvePr5vpe,0
Big Mistake,Natalie Imbruglia,2rN6NKR8ZjMhcBCXsZUDWi,1
I Love You - Single Version,Donna Summer,0QM9YXiYXozqljwFQMzIqW,3
Suspended In Gaffa,Kate Bush,1VsQhQbF4SwVvbbFeQ5EOa,4
Right Here Right Now,Jesus Jones,3fcGGP62sllcNEhuFJVYeC,1
Baby Let Me Hold Your Hand,Professor Longhair,3zUa8koHVfHW4vPG7pSb6R,1
Tinseltown in the Rain,The Blue Nile,5agxCIWiABK6l4ltmCAHoH,3
I'm Ready,Fats Domino,7dr2Dg9cmVtFdSenJpGKmA,1
Bleach Blonde Bottle Blues,Larkin Poe,087pkHhO4DtAZ3AzFtNZGo,1
Something In The Water,Pokey LaFarge,5mSZyyhus6o620qkJbZ8yG,0
Job's Coffin,Tori Amos,1RjgFwTuy2i7vsBkM1VNx0,0
Job's Coffin,Natashya Hawley,1RjgFwTuy2i7vsBkM1VNx0,0
Here Come the Good Times,A House,70OKB2ipx9EXM6VLsgzb6M,1
Girls Keep Secrets in the Strangest Ways,Ephemera,3207sXkROOXU19Dop4E1zC,3
Singing the Blues,Guy Mitchell,084mnrInuL8H1JZbIzuH3T,0
Soul On Fire,Spiritualized,6TdG8ruJBKjF0dHzwKZ9aj,1
Money - Edit,The Flying Lizards,0KzvyiZh1nM4VnaG5QymZS,1
Five Colours In Her Hair,McFly,5KuXXnYoxSH1t6VTEE7uPX,2
Crying,Roy Orbison,1LXIGfDrobAa9y0kYT9BLJ,0
Crying,k.d. lang,1LXIGfDrobAa9y0kYT9BLJ,0
Green Door (Single Version) [Remastered],Shakin' Stevens,41wQsRRvWbIRfWkJM3UwX7,1
She's My Man,Scissor Sisters,2K7M9nsydDAvesQPGzgreA,3
Still Alive,Aperture Science Psychoacoustic Laboratories,3za3bQrlpdEwcT2C4t5Cag,0
Whiskey In The Jar,Thin Lizzy,1EbpK6YKyu0qx5YB0aE9Fv,3
My Sweet Lord - Remastered 2014,George Harrison,0qdQUeKVyevrbKhAo0ibxS,3
Now That We Found Love,The O'Jays,0qOkHfSClduvkvGk6fCu8l,1
Waltz #2 (XO),Elliott Smith,5AMrnF761nziCWUfjBgRUI,2
That Ole Devil Called Love,Alison Moyet,1yPTBZpq4KNX0cVWVa1agf,4
51st State,New Model Army,5hiUBcY7ZvytQfWOOfV1pA,3
Kiss (feat. Tom Jones),The Art Of Noise,58UEwo2r86awBBUSMZCP5X,2
Kiss (feat. Tom Jones),Tom Jones,58UEwo2r86awBBUSMZCP5X,2
President Gas,The Psychedelic Furs,3Xcj4v1Is2v4kdhlxCHXZf,2
Stuck Inside of Mobile with the Memphis Blues Again,Bob Dylan,1NYTj6JEw3IOh4ggiBh82h,2
Mother of the Bride,Billy Bragg,4X6WEwJWR8ZjSiJlPPbpMP,1
Johnny Gets a Gun,Thea Gilmore,1D418dB0gKhUcGQ6PyfOfM,1
Come On - Single Version (Mono),Chuck Berry,2bSSHA7slbAnM9E9VPoafS,1
All You Need Is Hate,The Delgados,03ITuBweRdmp6Vr6k7evzG,1
Stay,Hurts,2WmDlNSXpyYgMK0ws7ZWDa,2
Beautiful Day,U2,1Z4kp4sMw8iFr4raNd8xr3,1
Everyday I Love You Less And Less,Kaiser Chiefs,5dvBeCMTzUNjyWIcuykzyh,3
"String Quartet No. 8 in C Minor, Op. 110: 2. Allegro molto",Dmitri Shostakovich,3DL7joEwJDh9Enw9IBSnjp,0
"String Quartet No. 8 in C Minor, Op. 110: 2. Allegro molto",Borodin Quartet,3DL7joEwJDh9Enw9IBSnjp,0
Tribal Dance,2 Unlimited,5q10Ov2JEbODDK2tk4NYWW,3
What A Day For A Daydream,Right Said Fred,05tt2Aeic0pg9hMQB87GbK,2
Did You Ever Have A Dream,David Bowie,11PQGKsietUvaEDtvCMHZp,1
Morning Glory,Oasis,3QO0ATPlRcD3lVA5as1lfN,3
My Brave Face - Remastered 2017,Paul McCartney,5ZI6c6IMIZ5jIQY08dggXi,1
Jesus Was a Cross Maker,Judee Sill,0YA6BYi1Fwv58UfX3M1z7f,0
A Bird In The Hand (Is Worth Two In The Bush) - Single Version,The Velvelettes,6i9rWD8JX0agZcvZIX6K2B,1
Every Time the Sun Comes Up,Sharon Van Etten,38ydcsbayM4oX21Hhu84DT,1
"Five Foot Two, Eyes Of Blue",Art Landry & His Orchestra,3Tw6mSurCCi9C6pwPe5Yds,0
How Men Are,Aztec Camera,3S2bOvxCha2aWSxMG5nAvb,2
Hotel California - 2013 Remaster,Eagles,40riOy7x9W7GXjyGp4pjAv,1
Highway to Hell,AC/DC,2zYzyRzz6pRmhPzyfMEC8s,3
Roma Fade,Andrew Bird,5fMZ4cDsfhxR7gnFdtrWCy,3
The Message,Grandmaster Flash,5wD0OP3jK8lz47EvLFYeeA,3
Missing,Everything But The Girl,5O66DFOkyxRFXOUNqssovJ,3
Dazzle,Siouxsie and the Banshees,7bnCNRtPeex7J5vU7gWJ7t,2
"Yeh, Yeh",Georgie Fame & The Blue Flames,1PYpdnXFzFO4VM5K8G4PCu,1
No Cheap Thrill,Suzanne Vega,3SopBTkkWEjJu8zlwPrsiz,0
Warszawa - 2017 Remaster,David Bowie,5DfvrqibQOQLUsN5QKqBJI,0
A Nightingale Sang In Berkeley Square,Anne Shelton,7fF8Po6q1qwoLh7twkkM4R,0
A Nightingale Sang In Berkeley Square,Bert Ambrose Orchestra,7fF8Po6q1qwoLh7twkkM4R,0
More,Sisters of Mercy,38hrsxiPLBzgVgDnOKkQKd,2
Golden Years - 2016 Remaster,David Bowie,4JRem7xHp2l0kmUvt9zCKu,3
In Bloom,Nirvana,0eeEzvw5Etwv6tyz2PyE6L,3
On Days Like These,Matt Monro,4Eug5h0KOiQclQGIvWGAMQ,4
Devil Gate Drive - 2017 Remaster,Suzi Quatro,60pSdvcbPur8XbW7fGm2WN,2
Redemption Song,Bob Marley & The Wailers,26PwuMotZqcczKLHi4Htz3,0
Bruce's Song,Monty Python,0QB3dDwcmeOG4VLd3wwjF1,0
Fire,Etta James,52pXWqEhijmFH1IEraawcV,1
Patio Song,Gorky's Zygotic Mynci,6fNg0XJSCq1Dn8GEtoDxbB,1
After You,Pulp,2utZKtvgklEpRly1Twczxh,1
Thank You,Dido,3yUcJwYu7fXAfqMj9krY6l,3
Wishful Thinking,China Crisis,11HLyzoCyx8hXKXVmrg1Sy,2
Bang Bang (My Baby Shot Me Down),Nancy Sinatra,4JLcAU2xY90qTkTSNM1lUa,4
Sanctify Yourself - Edit,Simple Minds,4wN3FpTUeX142D60F23AEZ,1
The Joint Is Jumpin',Fats Waller,1VVf1TIQhAIfrzYiK4c7lX,0
Les Fleur,4hero,3YORO9Xcw4WxsAUPLrlkZe,3
Les Fleur,Carina Andersson,3YORO9Xcw4WxsAUPLrlkZe,3
I'm Your Man,Leonard Cohen,5atFAXIgMXP378op4FaxBm,3
Life With You,The Proclaimers,6TFl3NBnP54W31bFYxaGTU,2
Iron Man,Black Sabbath,7bfLE3bGZlF8dLujgvK9tB,2
The Land of Make Believe,Bucks Fizz,25cdz5ZmzsjTRPHS1JrAZL,1
"Baby, You're A Rich Man - Remastered",The Beatles,7ncH66qOYWLn3Bdw4OjoFi,2
Fool (If You Think It's Over),Chris Rea,4Eq54SqWdCWCprJIRqwK8h,3
Citizens Band Radio,Carter The Unstoppable Sex Machine,7GMoNHXCLCKvgZcnsCWhpD,1
My Boyfriend's Back - Single Version,The Angels,67BcW3iQrCTQlADKiLG6Fc,2
We Are Golden,MIKA,7j91Me4PB3CLhuL4PKH9G8,1
She Said,Longpigs,5J7l2wE9wxqod7xIP0jyAB,2
To Die a Virgin,The Divine Comedy,4Dr8B9i6gjLdrSgRvlPXS7,3
Crocodile Rock - Remastered,Elton John,0Zqm1DYMWDQYfahtnC0Xvn,3
She's Got It,Little Richard,4VaWt0Fd0r0wMHpAvTwjS4,0
"Die Zauberflöte (The Magic Flute), K. 620: Overture",Wolfgang Amadeus Mozart,0FtIASl1e7nJQjn8cnHDiu,0
"Die Zauberflöte (The Magic Flute), K. 620: Overture",David Parry,0FtIASl1e7nJQjn8cnHDiu,0
